tweet_id,sentiment,author,content
1957665608,worry,Shinybiscuit,@jackfaulkner I forgot all of those people
1957666935,happiness,missymarie_,had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests.
1957667820,worry,neerav,cant take photos of Darling Harbour fireworks cause its raining  carried all my camera gear to work for nothing #fb
1957668005,worry,justlisa89,"just woke up, and my tummy hurts  there's always something wrong with me :S"
1957668210,love,samanthajulia,@MrsSOsbourne Hi Sharon Missed you on our x factor last year!!  Come Back!! x
1957668465,worry,svijayak,Seems like 60 min wait time  should I call the wife now
1957668997,sadness,foxcek,@tahninial just called me a cheeseburglar. He made me sad
1957669145,worry,magicswebpage,Not happy got a big choice to make
1957669293,sadness,ria_das,Getting bored sitting at the hotel room the entire day
1957670571,hate,Ediesedgwick83,@Sarahies I will be ok when I have been to the drs again today and got my essay done  x howre you?? x
1957671999,worry,Larissa_SG,@Anne_A4L Hey Anne! I stayed up 2 try 2 arrange 4 some NYC Archies 2 get tix 2 the concert. Logged off @ 2.30 but only fell asleep @ 5am
1957672003,happiness,wizdomlakers,Bumping Air Supply's Greastest Hits
1957672283,worry,EmeraldDiscount,@christineduggan we keep getting pet days  but i heard the weekend is to be fab !!! wedding how soon again ?
1957672347,sadness,AliJRayner,can't believe I'm peeling from one and a half days of sunshine
1957672425,worry,Pica85,I don't know what this is all about  but I'm goin to sleep
1957673248,worry,RamiHage,"@SamerKaram but better hurry, so you wouldn't be labeled as copycats"
1957673482,happiness,redraccoon1,Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now
1957673692,happiness,dubfairy,is going back home  love ya Zagrebe &lt;3
1957673742,hate,peachy_gold,Geography papers are so boring!  I hate revision!
1957674180,worry,blue_cat_online,[BBC] Malaria parasites becoming resistant to drugs  http://trunc.it/9yn5 ~ this is really not good as Malaria affects so many people
1957674579,worry,tickvg,Morning all. I appear to have a bit of a sore head. Perhaps the bag of pork scratchings for dinner wasn't such a good idea
1957674693,hate,barbsrad,"urgh, my head is banging."
1957675041,worry,its_sb,@professorgreen &amp; you still are not following me
1957675277,worry,Ducer15,@Cleric20 Nope. Im hearing bad things.
1957675402,worry,strings_puppet,My attempts at writing tonight seem to be failing.
1957675512,hate,LauraSmetsers,@robinlefeber Ojee! That sucks...
1957676144,happiness,Sparks_25,staring at the sunshine through my office window!
1957676286,sadness,Ciel,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.
1957677002,worry,soulballadeer,"i juz registered my cp in twitter, but my tweets wont go thru? Argh..Hmm wanna follow my idols lyk @DavidArchie away from the PC.."
1957677282,sadness,davidyell,Feeling pretty poo today
1957677542,worry,bootyhouse,ugh. I totally can't sleep.
1957677591,sadness,MartukaPop,I wanna go to the beach...but I have to study
1957677602,sadness,corithmalin,What's worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.
1957677837,sadness,GabrielleJay,On a brighter note.. still at work at 6:15 on Friday working on other peoples problems...  oh man. I'm SO eating pizza tonight. hoorah!
1957678014,worry,kkimmydaviss,@kpatthethird D; im sowwwy  urgh i feel bad &gt;.&lt; kkkkkkk so should i call you when i get 2 bullschitt?
1957678866,happiness,heyitsmisti,"@shanzer22  you're missing out, bb! i'm such a cereal nut, i think i like every kind available."
1957678919,worry,parambir,@gulpanag unfortunately I choose sleep over gym almost everyday  trying to get over it!
1957679152,happiness,Misdreavus_72,@Banette_ good to be back! It's really late though and I just got back from scaring some people and I'm pleased but really tired
1957679893,hate,jesssicababesss,Oh fml its probs gunna be at shepards bush  i hate it there
1957680374,worry,ShaneSakata,@Danisidhe Wow - that's one deep sleep!  Wish I could sleep like that -one little noise and I'm awake
1957680381,worry,Rohan_01,@cutiemoet i noe... bt i jus cant help it.....
1957680942,worry,Mz_Cutie,@TwoOnTheBeat i wud do but im at work   srry xx
1957681466,worry,amomca,@kelleyrowe my internet just crashed  i will ttytomorrow.
1957681827,hate,Peterkin,Anyone got any remedies for neck pain? Haven't been able to turn my head properly without a bad twinge for a few days now
1957681870,sadness,Morena485,"Had a crazy night, lost keys, walked home, missed my papi's calls from the swizzy.    I'm sad"
1957684033,happiness,Moonanet,"Mooorning! It's Friday, and that's terrific! Smile up!    :-|      :-D"
1957684137,worry,cambrose,@primesuspect  If only my writing wasn't so scrub.
1957684648,worry,OCchaleee,gotta get up in a few hours...booo  gooodnight!
1957685893,sadness,kradisonfan,missed the #jonaswebcast
1957686543,sadness,JaneilleForever,"At millys having some yummy asian food! Haha. And listening to let go, such a sad song"
1957686686,hate,EAZY_ERON,My record player has decided to die. Why on Friday night? Sad E  http://twitpic.com/667a4
1957686896,sadness,schjerning,my blog is crashing my browser
1957686950,sadness,Malexis86,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy
1957687122,worry,JadeeSon,I miss my peanut gallery
1957687260,sadness,zacktate,@LaylaNatalie nowhere babe  ice come to do a few jobs here this morning *sigh*
1957687772,love,TheDiva_KMarie,aww @iCONtips you are too kind!! Hi sweetie! Are you guys out partying without me   I'm the only person who came to work 2nite lol
1957688423,worry,arpitnext,@djain1989 yes .. thats a problem   #prism #fail
1957689175,sadness,DavidSwinburn,@terryronald When does it close? I didn't think it'd been running that long? I still haven't had chance to see it!
1957689210,hate,camilleali,I can't sleep ugh!! and I have shit to do all damn day tomorrow. Wanting to take a sleeping pill but I know Ill get up late
1957690674,worry,shiplikeyou,@dc493 sassafrass reminds me of rachel  i miss her
1957690755,worry,MzMonaLisa,@mhall214  youre not supposed to...
1957690758,worry,isafailure,"@AlexMaza thanks for the follow! Isafailure was supposed 2 b a team thing, but my friend hasn't emailed me or communicated n 4ever"
1957691079,sadness,paul_steele,"@ladybug8320 oh yes i sure will, but sad cause i will miss the view at the house am leaving actually"
1957691248,sadness,nyachii,"#liesboystell Your the only one, I love (they really have several women)"
1957691371,worry,wampykitty,@dean_b BF @ gig in Portland OR.  That's not driving distance to come save me from Burbank. I stuck ATM.  Working on plan B
1957691421,worry,Richard_Gable,"@NikkiNoo1956 That's not good, sorry to hear that, where did he park it?"
1957692821,sadness,superstylin_,@NANCY___ just got your TWEETS. that sucks my love
1957692870,worry,LianneThompson,is house bound with acute mumps  bad times.... whole day ov supernatural me thinks  x
1957692927,happiness,SqueekyPenguin,sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys
1957693067,happiness,mikeydreidel,"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you"
1957693897,sadness,LukasVandenberg,fuck elora danan are breaking up  too and im missing their last nsw show too  def need to hit up melbs !! someone come with ?
1957694436,sadness,ElysElectric,I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.
1957695799,worry,hantu,"OK crowdsourcing failed,"
1957696120,worry,LydiaLovesU,why have 3 people stopped following me  is it something I said??
1957696344,worry,zmjohnson,My acid refulx is acting upï¿½probably the worst it's been in months. I don't think I'll be getting any sleep tonight.
1957696481,hate,Pixie_Anna,@maddieprior mother is hogging the TV
1957696981,worry,wildJ09,i cant sleep ughh n i have registration tomorrow at 11 this suxs   *Shooting Star*
1957697529,love,TM777,I thought when u go #2 your tummy is supposed to feel better not worse
1957697920,sadness,jflame24,My car broke down.   Time to start looking at getting another.  If its not one thing its another.
1957698081,worry,Tink3rbell,Oh no  I wanted to go to sea but today the sun is not here!  SIGH!
1957698231,worry,xoxmillyxox,"@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx"
1957698707,love,replete,@benmatewe being updated to have multiple 'skins' for different GT members. Nightmare. 82k of CSS to hack!  No time to redo; woe is me.
1957698931,sadness,Dirtygemz,@subray put me right off my scrambled egg breakfast  #fartingloud
1957699016,worry,magicswebpage,Guys i dont think chris loves me   he never show me attenition or affection   i think its time to end it.  What you think?
1957699809,worry,DJSMOOK,"@funhiguy Hi man, yeah I so wanna go, but I'm on Maui  #liloven"
1957700264,worry,Dianne_,"Installed office for Mac &amp; messed up all my fonts on safari, crap on a stick! help! can't even read the solutions online  #badmicrosoft"
1957700822,worry,Crystal89white,I'm thirsty in the middle of the night and get to the fridge only to find my Brand New bottle of Cran-Cherry juice gone....  FML moment!!
1957701073,worry,egnaronik,@yin9shi what interview! leave me alone
1957701215,worry,Traacyy,i got a bruise on my foot out if nowhere!  it hurts!
1957701220,worry,alitariera,finally graduation no more school ... im sick today
1957701538,sadness,TheRealFranklin,My assistant had me watch The Notebook. I miss Deborah
1957701592,sadness,controllinnolan,it's official- the Twilight Saga has ended...*sigh*...my life is empty!
1957701853,sadness,TarrynLeighEia,"@SamGrierson awwww....    , ah well at least I can sober up for a week or 2 and possibly get to the gym.....u gonna make music live? xx"
1957702096,sadness,RussellBfan90,@pinkbunny69 awww thts no good hun-i'm having the worst day as i'm sick as
1957702153,happiness,whatsdafus,@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol
1957702343,sadness,SteWane,"@breagrant Thought you was one of the best on Heroes, pitty they are killing all of the good characters off  how do i use this thing!? lol"
1957703036,sadness,SamMlot,"Nooo! I'm ill  Must Have Paracetamol! Nice weather today, though."
1957703106,worry,Ricardo3G,@BunnyLuv87 Sorry I didn't go  Jesus wasn't feeling it. And you know I can't see it with out my best bud. Well that movie anyways @Eexst
1957703662,sadness,youtah,"wow, serious hard time sleeping. on a decongestant and its keeping me wide awake. I JUST WANNA SLEEP"
1957704526,worry,HeathCastor,@afrocurl mark harmon just got shot on my tv
1957704700,worry,SallieBMcFly,that was terrible...
1957704889,love,lisabatty,"lovely day again... hope it continues all weekend, I'm stuck at my desk today"
1957705562,worry,BetaBoy,Bug in damn cod4 system link. My map pack isnt working
1957705597,worry,scenexbbyx13,"fuck, can't sleep.  feening for cigs. i'm horrible. :X"
1957706273,happiness,LotsOfSexyPants,Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!
1957706345,sadness,kacsaful,@gedhead if only @stephenfry wouldn't have some fiftythousand followers... hugh laurie's just a needle in a haystack now!
1957706506,worry,feedyourmusic,@LoveisTrain it drained my energy
1957706885,hate,blistereduk,Hates headaches! Maybe I'm not ready to rock
1957706994,sadness,MarinkadeJong,"4th time in 1 month that i'm spending time @garage, for a broken airco this time.... sigh, great with this weekends weather"
1957708099,hate,Badger5000,@razzbingo britain is shit
1957708788,worry,Mina_love,@taylorswift13 ....... i'm wondering if you're as awake as i am. ?
1957708971,sadness,Becca_x_,Is going to miss Reemer for a couple of months now the tour is over
1957709186,worry,icyblue93,The test today was killer. I didn't even manage to finish on time.
